Date/Time	Electricity:Facility [kW](Hourly)	Fans:Electricity [kW](Hourly)	Cooling:Electricity [kW](Hourly)	Heating:Electricity [kW](Hourly)	InteriorLights:Electricity [kW](Hourly)	InteriorEquipment:Electricity [kW](Hourly)	Gas:Facility [kW](Hourly)	Heating:Gas [kW](Hourly)	Electricity:Facility [kW](Monthly)	Gas:Facility [kW](Monthly)
 11/08  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.023738334	4.023738334		
 11/08  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.711447052	3.711447052		
 11/08  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.148733075	3.148733075		
 11/08  17:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.940638666	3.940638666		
 11/08  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/08  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/08  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/08  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/08  22:00:00	15.54247798	0.126653709	0	0	5.481224596	1.011599678	4.338698813	4.338698813		
 11/08  23:00:00	15.55085692	0.135032642	0	0	5.481224596	1.011599678	4.626547785	4.626547785		
 11/08  24:00:00	15.59683523	0.181010959	0	0	5.481224596	1.011599678	6.176356652	6.176356652		
 11/09  01:00:00	15.61511653	0.199292257	0	0	5.481224596	1.011599678	6.805192367	6.805192367		
 11/09  02:00:00	15.62887264	0.213048365	0	0	5.481224596	1.011599678	7.280082986	7.280082986		
 11/09  03:00:00	15.64100589	0.225181611	0	0	5.481224596	1.011599678	7.694396059	7.694396059		
 11/09  04:00:00	15.65863272	0.242808444	0	0	5.481224596	1.011599678	8.226540641	8.226540641		
 11/09  05:00:00	15.7446984	0.32887413	0	0	5.481224596	1.011599678	11.02004104	11.02004104		
 11/09  06:00:00	15.74741938	0.331595104	0	0	5.481224596	1.011599678	11.01243662	11.01243662		
 11/09  07:00:00	15.92033574	3.478844803	0	0	5.481224596	1.011599678	32.00786287	32.00786287		
 11/09  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	18.91093888	18.91093888		
 11/09  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	8.968086074	8.968086074		
 11/09  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.898612711	6.898612711		
 11/09  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	5.385459532	5.385459532		
 11/09  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.067672346	4.067672346		
 11/09  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	4.250731821	4.250731821		
 11/09  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.380179107	3.380179107		
 11/09  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.373701733	1.373701733		
 11/09  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.603535032	0.603535032		
 11/09  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	2.139564768	2.139564768		
 11/09  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/09  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/09  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/09  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/09  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/09  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/09  24:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/10  01:00:00	15.56881093	0.152986653	0	0	5.481224596	1.011599678	5.213384961	5.213384961		
 11/10  02:00:00	15.62670289	0.210878618	0	0	5.481224596	1.011599678	7.188967161	7.188967161		
 11/10  03:00:00	15.6418423	0.226018027	0	0	5.481224596	1.011599678	7.692387583	7.692387583		
 11/10  04:00:00	15.67396794	0.258143666	0	0	5.481224596	1.011599678	8.613720362	8.613720362		
 11/10  05:00:00	15.81791395	0.402089674	0	0	5.481224596	1.011599678	13.54708424	13.54708424		
 11/10  06:00:00	15.77931223	0.36348796	0	0	5.481224596	1.011599678	12.15350793	12.15350793		
 11/10  07:00:00	15.92033574	3.478844803	0	0	5.481224596	1.011599678	29.39031767	29.39031767		
 11/10  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	18.51908077	18.51908077		
 11/10  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	9.299017042	9.299017042		
 11/10  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	7.138626463	7.138626463		
 11/10  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.278418712	4.278418712		
 11/10  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.893831506	1.893831506		
 11/10  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0.667735931	0.667735931		
 11/10  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.678931341	0.678931341		
 11/10  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.241992601	1.241992601		
 11/10  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.38914085	1.38914085		
 11/10  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	2.572342505	2.572342505		
 11/10  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/10  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/10  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/10  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/10  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/10  23:00:00	15.58327464	0.16745037	0	0	5.481224596	1.011599678	5.732523955	5.732523955		
 11/10  24:00:00	15.59755443	0.18173016	0	0	5.481224596	1.011599678	6.219386673	6.219386673		
 11/11  01:00:00	15.60534156	0.189517284	0	0	5.481224596	1.011599678	6.493357817	6.493357817		
 11/11  02:00:00	15.59949756	0.183673285	0	0	5.481224596	1.011599678	6.278463265	6.278463265		
 11/11  03:00:00	15.61236476	0.19654049	0	0	5.481224596	1.011599678	6.723587896	6.723587896		
 11/11  04:00:00	15.61555375	0.199729475	0	0	5.481224596	1.011599678	6.831881349	6.831881349		
 11/11  05:00:00	15.64514289	0.229318619	0	0	5.481224596	1.011599678	7.727341383	7.727341383		
 11/11  06:00:00	15.64784629	0.232022016	0	0	5.481224596	1.011599678	7.817194622	7.817194622		
 11/11  07:00:00	12.67869705	0.237206112	0	0	5.481224596	1.011599678	8.032726576	8.032726576		
 11/11  08:00:00	6.735863548	0.243039274	0	0	5.481224596	1.011599678	8.141707456	8.141707456		
 11/11  09:00:00	6.63916038	0.146336106	0	0	5.481224596	1.011599678	5.010846459	5.010846459		
 11/11  10:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/11  11:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/11  12:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/11  13:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/11  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/11  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/11  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/11  17:00:00	7.979990941	0	0	0	5.481224596	1.011599678	0	0		
 11/11  18:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/11  19:00:00	15.5889181	0.173093827	0	0	5.481224596	1.011599678	5.931674557	5.931674557		
 11/11  20:00:00	15.57004362	0.154219343	0	0	5.481224596	1.011599678	5.186612553	5.186612553		
 11/11  21:00:00	15.67503193	0.25920766	0	0	5.481224596	1.011599678	8.655758151	8.655758151		
 11/11  22:00:00	15.86337134	0.447547063	0	0	5.481224596	1.011599678	14.856107	14.856107		
 11/11  23:00:00	15.988264	0.572439723	0	0	5.481224596	1.011599678	18.98435443	18.98435443		
 11/11  24:00:00	16.08572731	0.669903037	0	0	5.481224596	1.011599678	22.11943207	22.11943207		
 11/12  01:00:00	16.07158717	0.6557629	0	0	5.481224596	1.011599678	21.75890855	21.75890855		
 11/12  02:00:00	16.09411756	0.678293287	0	0	5.481224596	1.011599678	22.39531515	22.39531515		
 11/12  03:00:00	16.01962353	0.603799253	0	0	5.481224596	1.011599678	20.01127254	20.01127254		
 11/12  04:00:00	16.0500915	0.634267223	0	0	5.481224596	1.011599678	20.91171216	20.91171216		
 11/12  05:00:00	15.97790418	0.562079909	0	0	5.481224596	1.011599678	18.60141096	18.60141096		
 11/12  06:00:00	15.95979089	0.543966616	0	0	5.481224596	1.011599678	17.97314813	17.97314813		
 11/12  07:00:00	12.90814524	0.466654303	0	0	5.481224596	1.011599678	15.53803762	15.53803762		
 11/12  08:00:00	6.927335859	0.434511584	0	0	5.481224596	1.011599678	14.50842383	14.50842383		
 11/12  09:00:00	6.747257506	0.254433231	0	0	5.481224596	1.011599678	8.635798668	8.635798668		
 11/12  10:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/12  11:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/12  12:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/12  13:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/12  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/12  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/12  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/12  17:00:00	7.979990941	0	0	0	5.481224596	1.011599678	0	0		
 11/12  18:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/12  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/12  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/12  21:00:00	15.5980463	0.182222025	0	0	5.481224596	1.011599678	6.234122587	6.234122587		
 11/12  22:00:00	15.59039271	0.17456844	0	0	5.481224596	1.011599678	5.963400275	5.963400275		
 11/12  23:00:00	15.60256436	0.186740084	0	0	5.481224596	1.011599678	6.389171291	6.389171291		
 11/12  24:00:00	15.62149726	0.205672985	0	0	5.481224596	1.011599678	7.024981568	7.024981568		
 11/13  01:00:00	15.68170312	0.265878843	0	0	5.481224596	1.011599678	8.919722225	8.919722225		
 11/13  02:00:00	15.64688894	0.231064661	0	0	5.481224596	1.011599678	7.707432102	7.707432102		
 11/13  03:00:00	15.63584941	0.220025136	0	0	5.481224596	1.011599678	7.365008605	7.365008605		
 11/13  04:00:00	15.67532077	0.2594965	0	0	5.481224596	1.011599678	8.643136847	8.643136847		
 11/13  05:00:00	15.73603884	0.320214568	0	0	5.481224596	1.011599678	10.67551986	10.67551986		
 11/13  06:00:00	16.00101875	0.585194477	0	0	5.481224596	1.011599678	19.50937653	19.50937653		
 11/13  07:00:00	15.92033574	3.478844803	0	0	5.481224596	1.011599678	36.22927126	36.22927126		
 11/13  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	25.57666064	25.57666064		
 11/13  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	9.77580278	9.77580278		
 11/13  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.319134348	6.319134348		
 11/13  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.988318956	4.988318956		
 11/13  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.846847633	1.846847633		
 11/13  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0.230135839	0.230135839		
 11/13  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/13  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/13  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/13  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/13  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/13  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/13  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/13  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/13  22:00:00	15.63116134	0.21533706	0	0	5.481224596	1.011599678	7.345631306	7.345631306		
 11/13  23:00:00	15.67215026	0.256325989	0	0	5.481224596	1.011599678	8.730547779	8.730547779		
 11/13  24:00:00	15.87752847	0.4617042	0	0	5.481224596	1.011599678	15.83164361	15.83164361		
 11/14  01:00:00	15.9971009	0.581276624	0	0	5.481224596	1.011599678	19.45784999	19.45784999		
 11/14  02:00:00	16.07256179	0.656737514	0	0	5.481224596	1.011599678	21.78926789	21.78926789		
 11/14  03:00:00	16.15942893	0.743604656	0	0	5.481224596	1.011599678	24.73478921	24.73478921		
 11/14  04:00:00	16.1868665	0.771042223	0	0	5.481224596	1.011599678	25.55348255	25.55348255		
 11/14  05:00:00	16.27958063	0.86375636	0	0	5.481224596	1.011599678	28.69353021	28.69353021		
 11/14  06:00:00	16.29854779	0.882723518	0	0	5.481224596	1.011599678	29.2006321	29.2006321		
 11/14  07:00:00	17.40750241	3.478844803	0	0	5.481224596	1.011599678	53.2332765	53.2332765		
 11/14  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	39.48333309	39.48333309		
 11/14  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	17.13480629	17.13480629		
 11/14  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	5.068309533	5.068309533		
 11/14  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.472272366	2.472272366		
 11/14  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.906460195	0.906460195		
 11/14  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0.120056437	0.120056437		
 11/14  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/14  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/14  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/14  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/14  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/14  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/14  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/14  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/14  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/14  23:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/14  24:00:00	15.60304702	0.187222742	0	0	5.481224596	1.011599678	6.394707777	6.394707777		
 11/15  01:00:00	15.65841155	0.24258728	0	0	5.481224596	1.011599678	8.289369394	8.289369394		
 11/15  02:00:00	15.83967858	0.423854306	0	0	5.481224596	1.011599678	14.52349659	14.52349659		
 11/15  03:00:00	15.88239806	0.46657379	0	0	5.481224596	1.011599678	15.6883342	15.6883342		
 11/15  04:00:00	15.91828694	0.50246267	0	0	5.481224596	1.011599678	16.76810949	16.76810949		
 11/15  05:00:00	16.01574117	0.599916891	0	0	5.481224596	1.011599678	20.01151677	20.01151677		
 11/15  06:00:00	16.07222055	0.656396273	0	0	5.481224596	1.011599678	21.76855246	21.76855246		
 11/15  07:00:00	17.40750241	3.478844803	0	0	5.481224596	1.011599678	42.02016652	42.02016652		
 11/15  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	29.40296559	29.40296559		
 11/15  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	14.12316858	14.12316858		
 11/15  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.770814805	6.770814805		
 11/15  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	4.96464292	4.96464292		
 11/15  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	3.269311658	3.269311658		
 11/15  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	1.841647456	1.841647456		
 11/15  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.753507939	0.753507939		
 11/15  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.244845354	1.244845354		
 11/15  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	1.673638872	1.673638872		
 11/15  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	2.80982539	2.80982539		
 11/15  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/15  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/15  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/15  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/15  22:00:00	15.55724705	0.141422773	0	0	5.481224596	1.011599678	4.85301208	4.85301208		
 11/15  23:00:00	15.62087867	0.205054395	0	0	5.481224596	1.011599678	7.013078276	7.013078276		
 11/15  24:00:00	15.71649903	0.300674758	0	0	5.481224596	1.011599678	10.2462561	10.2462561		
 11/16  01:00:00	15.74223417	0.326409893	0	0	5.481224596	1.011599678	10.98015946	10.98015946		
 11/16  02:00:00	15.91685798	0.50103371	0	0	5.481224596	1.011599678	16.9391721	16.9391721		
 11/16  03:00:00	15.89828655	0.482462279	0	0	5.481224596	1.011599678	15.96822177	15.96822177		
 11/16  04:00:00	16.22278043	0.806956156	0	0	5.481224596	1.011599678	26.94181418	26.94181418		
 11/16  05:00:00	16.1634018	0.747577528	0	0	5.481224596	1.011599678	24.55198868	24.55198868		
 11/16  06:00:00	16.47593673	1.060112457	0	0	5.481224596	1.011599678	35.3602889	35.3602889		
 11/16  07:00:00	17.40750241	3.478844803	0	0	5.481224596	1.011599678	53.24750745	53.24750745		
 11/16  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	35.37533798	35.37533798		
 11/16  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	18.80113845	18.80113845		
 11/16  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	8.487954338	8.487954338		
 11/16  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	6.759780272	6.759780272		
 11/16  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	5.095538767	5.095538767		
 11/16  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	3.103661358	3.103661358		
 11/16  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.743129479	0.743129479		
 11/16  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/16  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/16  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	0.985074927	0.985074927		
 11/16  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/16  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/16  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/16  21:00:00	15.52782375	0.111999479	0	0	5.481224596	1.011599678	3.863043053	3.863043053		
 11/16  22:00:00	15.65030849	0.234484211	0	0	5.481224596	1.011599678	8.034787392	8.034787392		
 11/16  23:00:00	15.78656291	0.370738638	0	0	5.481224596	1.011599678	12.65060598	12.65060598		
 11/16  24:00:00	15.81823622	0.402411943	0	0	5.481224596	1.011599678	13.56339815	13.56339815		
 11/17  01:00:00	16.1166914	0.700867127	0	0	5.481224596	1.011599678	23.45258635	23.45258635		
 11/17  02:00:00	16.06384678	0.648022507	0	0	5.481224596	1.011599678	21.46025196	21.46025196		
 11/17  03:00:00	16.35856551	0.942741234	0	0	5.481224596	1.011599678	31.40213035	31.40213035		
 11/17  04:00:00	16.1726428	0.756818522	0	0	5.481224596	1.011599678	25.01872996	25.01872996		
 11/17  05:00:00	16.4662429	1.050418626	0	0	5.481224596	1.011599678	34.93029539	34.93029539		
 11/17  06:00:00	16.22346852	0.807644249	0	0	5.481224596	1.011599678	26.6733761	26.6733761		
 11/17  07:00:00	17.40750241	3.478844803	0	0	5.481224596	1.011599678	55.22578837	55.22578837		
 11/17  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	37.32433671	37.32433671		
 11/17  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	17.72080663	17.72080663		
 11/17  10:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	5.416589509	5.416589509		
 11/17  11:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	2.849969095	2.849969095		
 11/17  12:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0.632452263	0.632452263		
 11/17  13:00:00	55.421439	3.478844803	0	0	43.84979677	8.092797425	0.004146741	0.004146741		
 11/17  14:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/17  15:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/17  16:00:00	61.91426327	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/17  17:00:00	63.40142994	3.478844803	0	0	49.33102137	9.104397103	0	0		
 11/17  18:00:00	29.4130725	0	0	0	16.44367379	4.046398712	0	0		
 11/17  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/17  20:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/17  21:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/17  22:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/17  23:00:00	15.74850499	0.332680714	0	0	5.481224596	1.011599678	11.38734485	11.38734485		
 11/17  24:00:00	15.78942462	0.373600341	0	0	5.481224596	1.011599678	12.73925778	12.73925778		
 11/18  01:00:00	15.84307295	0.427248674	0	0	5.481224596	1.011599678	14.39420935	14.39420935		
 11/18  02:00:00	16.10736472	0.691540448	0	0	5.481224596	1.011599678	23.14257337	23.14257337		
 11/18  03:00:00	16.03863806	0.622813782	0	0	5.481224596	1.011599678	20.6039731	20.6039731		
 11/18  04:00:00	16.36170824	0.945883962	0	0	5.481224596	1.011599678	31.48458599	31.48458599		
 11/18  05:00:00	16.18081166	0.764987384	0	0	5.481224596	1.011599678	25.26312166	25.26312166		
 11/18  06:00:00	16.51585631	1.100032036	0	0	5.481224596	1.011599678	36.55207149	36.55207149		
 11/18  07:00:00	14.78087413	0.852216525	0	0	5.481224596	1.011599678	28.12192813	28.12192813		
 11/18  08:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	54.4526226	54.4526226		
 11/18  09:00:00	10.98326876	3.478844803	0	0	5.481224596	2.023199356	35.39588931	35.39588931		
 11/18  10:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	15.44875292	15.44875292		
 11/18  11:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	6.278238754	6.278238754		
 11/18  12:00:00	20.68018255	3.478844803	0	0	13.15493903	4.046398712	4.587459163	4.587459163		
 11/18  13:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	4.130343354	4.130343354		
 11/18  14:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	3.413503875	3.413503875		
 11/18  15:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	3.002574265	3.002574265		
 11/18  16:00:00	9.971669077	3.478844803	0	0	5.481224596	1.011599678	3.04692566	3.04692566		
 11/18  17:00:00	7.979990941	0	0	0	5.481224596	1.011599678	0	0		
 11/18  18:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/18  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/18  20:00:00	15.62465438	0.208830101	0	0	5.481224596	1.011599678	7.132544755	7.132544755		
 11/18  21:00:00	15.67746493	0.261640651	0	0	5.481224596	1.011599678	8.932801752	8.932801752		
 11/18  22:00:00	15.94617435	0.530350075	0	0	5.481224596	1.011599678	18.1614169	18.1614169		
 11/18  23:00:00	15.88017224	0.464347962	0	0	5.481224596	1.011599678	15.58334901	15.58334901		
 11/18  24:00:00	16.18006979	0.76424552	0	0	5.481224596	1.011599678	25.49882772	25.49882772		
 11/19  01:00:00	16.08181597	0.6659917	0	0	5.481224596	1.011599678	22.13614803	22.13614803		
 11/19  02:00:00	16.34061315	0.924788873	0	0	5.481224596	1.011599678	30.78837605	30.78837605		
 11/19  03:00:00	16.02896774	0.61314347	0	0	5.481224596	1.011599678	20.36276067	20.36276067		
 11/19  04:00:00	16.1196541	0.703829822	0	0	5.481224596	1.011599678	23.45652377	23.45652377		
 11/19  05:00:00	15.89150857	0.475684293	0	0	5.481224596	1.011599678	15.80410165	15.80410165		
 11/19  06:00:00	16.03267493	0.616850652	0	0	5.481224596	1.011599678	20.57068985	20.57068985		
 11/19  07:00:00	14.37404776	0.445390148	0	0	5.481224596	1.011599678	14.79893637	14.79893637		
 11/19  08:00:00	7.085290395	0.59246612	0	0	5.481224596	1.011599678	19.73612903	19.73612903		
 11/19  09:00:00	6.819828911	0.327004637	0	0	5.481224596	1.011599678	11.08157912	11.08157912		
 11/19  10:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/19  11:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/19  12:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/19  13:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/19  14:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/19  15:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/19  16:00:00	6.492824274	0	0	0	5.481224596	1.011599678	0	0		
 11/19  17:00:00	7.979990941	0	0	0	5.481224596	1.011599678	0	0		
 11/19  18:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/19  19:00:00	15.41582427	0	0	0	5.481224596	1.011599678	0	0		
 11/19  20:00:00	15.66127977	0.245455492	0	0	5.481224596	1.011599678	8.358798265	8.358798265		
 11/19  21:00:00	15.93327728	0.517453008	0	0	5.481224596	1.011599678	17.43846907	17.43846907		
 11/19  22:00:00	15.97241149	0.556587218	0	0	5.481224596	1.011599678	18.34183154	18.34183154		
 11/19  23:00:00	16.29124688	0.875422606	0	0	5.481224596	1.011599678	29.05357307	29.05357307		
 11/19  24:00:00	16.16070126	0.744876987	0	0	5.481224596	1.011599678	24.53656087	24.53656087		
 11/20  01:00:00	16.50356661	1.087742333	0	0	5.481224596	1.011599678	36.06566498	36.06566498		
 11/20  02:00:00	16.28365989	0.867835612	0	0	5.481224596	1.011599678	28.56011831	28.56011831		
 11/20  03:00:00	16.6060659	1.190241621	0	0	5.481224596	1.011599678	39.42643488	39.42643488		
 11/20  04:00:00	16.36505366	0.949229385	0	0	5.481224596	1.011599678	31.20569582	31.20569582		
 11/20  05:00:00	16.74006539	1.324241114	0	0	5.481224596	1.011599678	43.82278664	43.82278664		
 11/20  06:00:00	16.42778397	1.011959697	0	0	5.481224596	1.011599678	33.24360673	33.24360673		
 11/20  07:00:00	17.40750241	3.478844803	0	0	5.481224596	1.011599678	65.75963781	65.75963781		
 11/20  08:00:00	30.46174158	3.478844803	0	0	21.92489839	5.05799839	44.11636546	44.11636546		
 11/20  09:00:00	49.9402144	3.478844803	0	0	38.36857217	8.092797425	22.65871557	22.65871557		
